time,x,y,z,roll,pitch,yaw
863.798,0.288634,0.00154874,0.433951,3.04455,-1.57026,-1.47242
863.799,0.288634,0.00154965,0.433951,3.04687,-1.57025,-1.47476
863.8,0.288635,0.00154954,0.433951,3.04572,-1.57025,-1.47361
863.801,0.288635,0.00154839,0.433951,3.04109,-1.57026,-1.46897
863.802,0.288636,0.00154626,0.43395,3.03277,-1.57027,-1.46063
863.803,0.288637,0.00154325,0.43395,3.02032,-1.5703,-1.44815
863.804,0.288638,0.00153953,0.433949,3.00368,-1.57034,-1.43148
863.805,0.288639,0.00153501,0.433948,2.97773,-1.57038,-1.40549
863.806,0.28864,0.00153021,0.433948,2.94404,-1.57043,-1.37175
863.807,0.288641,0.00152554,0.433947,2.90502,-1.57047,-1.33269
863.808,0.288641,0.00152121,0.433946,2.85775,-1.57051,-1.28538
863.809,0.288642,0.00151745,0.433946,2.80362,-1.57054,-1.2312
863.81,0.288642,0.00151439,0.433945,2.74626,-1.57057,-1.17381
863.811,0.288642,0.00151204,0.433945,2.68544,-1.57059,-1.11297
863.812,0.288642,0.0015105,0.433945,2.63318,-1.5706,-1.06068
863.813,0.288641,0.00150983,0.433945,2.6037,-1.57061,-1.03119
863.814,0.288641,0.00150998,0.433945,2.59979,-1.57061,-1.02729
863.815,0.28864,0.00151102,0.433946,2.62784,-1.5706,-1.05535
863.816,0.28864,0.00151295,0.433946,2.68378,-1.57059,-1.1113
863.817,0.288639,0.00151564,0.433946,2.7499,-1.57057,-1.17744
863.818,0.288638,0.00151904,0.433947,2.81682,-1.57054,-1.24439
863.819,0.288638,0.00152322,0.433948,2.88185,-1.5705,-1.30946
863.82,0.288637,0.00152763,0.433948,2.93056,-1.57046,-1.35823
863.821,0.288637,0.00153205,0.433949,2.96658,-1.57042,-1.39428
863.822,0.288636,0.00153625,0.43395,2.99357,-1.57037,-1.42132
863.823,0.288636,0.00154003,0.43395,3.01481,-1.57034,-1.4426
863.824,0.288635,0.00154318,0.433951,3.03033,-1.57031,-1.45815
863.825,0.288635,0.00154564,0.433951,3.04159,-1.57028,-1.46945
863.826,0.288635,0.00154731,0.433951,3.04835,-1.57026,-1.47622
863.827,0.288635,0.00154812,0.433951,3.05023,-1.57025,-1.47811
863.828,0.288635,0.00154803,0.433951,3.04734,-1.57025,-1.47522
863.829,0.288635,0.00154701,0.433951,3.0402,-1.57026,-1.46808
863.83,0.288636,0.00154508,0.43395,3.02951,-1.57028,-1.45737
863.831,0.288636,0.00154232,0.43395,3.01622,-1.5703,-1.44406
863.832,0.288637,0.00153882,0.433949,2.9986,-1.57033,-1.4264
863.833,0.288638,0.00153476,0.433948,2.97591,-1.57037,-1.40367
863.834,0.288639,0.00153033,0.433948,2.94678,-1.57042,-1.3745
863.835,0.28864,0.00152584,0.433947,2.9087,-1.57046,-1.33639
863.836,0.288641,0.00152156,0.433946,2.86248,-1.5705,-1.29012
